Statistical profiling result from result_sin_console-v8.log, (7248 ticks, 5 unaccounted, 0 excluded).

 [Shared libraries]:
   ticks  total  nonlib   name
      1  100.0%            LazyCompile: *Module._compile node:internal/modules/cjs/loader:1059:37
      1    1.4%      LazyCompile: ~get /home/rdonaire/Desktop/backend/node_modules/@faker-js/faker/dist/cjs/locales/ja/name/last_name.js:1:311
      1  100.0%        LazyCompile: ~get /home/rdonaire/Desktop/backend/node_modules/@faker-js/faker/dist/cjs/locales/ja/name/index.js:1:355
      1  100.0%          Function: ~<anonymous> /home/rdonaire/Desktop/backend/node_modules/@faker-js/faker/dist/cjs/locales/ja/name/index.js:1:1
      1  100.0%            LazyCompile: *Module._compile node:internal/modules/cjs/loader:1059:37
      1    1.4%      LazyCompile: ~get /home/rdonaire/Desktop/backend/node_modules/@faker-js/faker/dist/cjs/locales/ge/address/index.js:1:355
      1  100.0%        Function: ~<anonymous> /home/rdonaire/Desktop/backend/node_modules/@faker-js/faker/dist/cjs/locales/ge/address/index.js:1:1
      1  100.0%          LazyCompile: *Module._compile node:internal/modules/cjs/loader:1059:37
      1  100.0%            Function: ^Module._extensions..js node:internal/modules/cjs/loader:1114:37
      1    1.4%      LazyCompile: ~get /home/rdonaire/Desktop/backend/node_modules/@faker-js/faker/dist/cjs/locales/fr_BE/cell_phone/formats.js:1:311
      1  100.0%        LazyCompile: ~get /home/rdonaire/Desktop/backend/node_modules/@faker-js/faker/dist/cjs/locales/fr_BE/cell_phone/index.js:1:355
      1  100.0%          Function: ~<anonymous> /home/rdonaire/Desktop/backend/node_modules/@faker-js/faker/dist/cjs/locales/fr_BE/cell_phone/index.js:1:1
      1  100.0%            LazyCompile: *Module._compile node:internal/modules/cjs/loader:1059:37
      1    1.4%      LazyCompile: ~get /home/rdonaire/Desktop/backend/node_modules/@faker-js/faker/dist/cjs/locales/fa/phone_number/index.js:1:355
      1  100.0%        Function: ~<anonymous> /home/rdonaire/Desktop/backend/node_modules/@faker-js/faker/dist/cjs/locales/fa/phone_number/index.js:1:1
      1  100.0%          LazyCompile: *Module._compile node:internal/modules/cjs/loader:1059:37
      1  100.0%            Function: ^Module._extensions..js node:internal/modules/cjs/loader:1114:37
      1    1.4%      LazyCompile: ~get /home/rdonaire/Desktop/backend/node_modules/@faker-js/faker/dist/cjs/locales/fa/address/index.js:1:355
      1  100.0%        Function: ~<anonymous> /home/rdonaire/Desktop/backend/node_modules/@faker-js/faker/dist/cjs/locales/fa/address/index.js:1:1
      1  100.0%          Function: ^Module._compile node:internal/modules/cjs/loader:1059:37
      1  100.0%            Function: ^Module._extensions..js node:internal/modules/cjs/loader:1114:37
      1    1.4%      LazyCompile: ~get /home/rdonaire/Desktop/backend/node_modules/@faker-js/faker/dist/cjs/locales/es_MX/team/name.js:1:311
      1  100.0%        LazyCompile: ~get /home/rdonaire/Desktop/backend/node_modules/@faker-js/faker/dist/cjs/locales/es_MX/team/index.js:1:355
      1  100.0%          Function: ~<anonymous> /home/rdonaire/Desktop/backend/node_modules/@faker-js/faker/dist/cjs/locales/es_MX/team/index.js:1:1
      1  100.0%            Function: ^Module._compile node:internal/modules/cjs/loader:1059:37
      1    1.4%      LazyCompile: ~get /home/rdonaire/Desktop/backend/node_modules/@faker-js/faker/dist/cjs/locales/en_NG/name/last_name.js:1:311
      1  100.0%        LazyCompile: ~get /home/rdonaire/Desktop/backend/node_modules/@faker-js/faker/dist/cjs/locales/en_NG/name/index.js:1:355
      1  100.0%          Function: ~<anonymous> /home/rdonaire/Desktop/backend/node_modules/@faker-js/faker/dist/cjs/locales/en_NG/name/index.js:1:1
      1  100.0%            Function: ^Module._compile node:internal/modules/cjs/loader:1059:37
      1    1.4%      LazyCompile: ~get /home/rdonaire/Desktop/backend/node_modules/@faker-js/faker/dist/cjs/locales/en_AU_ocker/address/street.js:1:311
      1  100.0%        LazyCompile: ~get /home/rdonaire/Desktop/backend/node_modules/@faker-js/faker/dist/cjs/locales/en_AU_ocker/address/index.js:1:355
      1  100.0%          Function: ~<anonymous> /home/rdonaire/Desktop/backend/node_modules/@faker-js/faker/dist/cjs/locales/en_AU_ocker/address/index.js:1:1
      1  100.0%            Function: ^Module._compile node:internal/modules/cjs/loader:1059:37
      1    1.4%      LazyCompile: ~get /home/rdonaire/Desktop/backend/node_modules/@faker-js/faker/dist/cjs/locales/en/color/space.js:1:311
      1  100.0%        LazyCompile: ~get /home/rdonaire/Desktop/backend/node_modules/@faker-js/faker/dist/cjs/locales/en/color/index.js:1:355
      1  100.0%          Function: ~<anonymous> /home/rdonaire/Desktop/backend/node_modules/@faker-js/faker/dist/cjs/locales/en/color/index.js:1:1
      1  100.0%            Function: ^Module._compile node:internal/modules/cjs/loader:1059:37
      1    1.4%      LazyCompile: ~get /home/rdonaire/Desktop/backend/node_modules/@faker-js/faker/dist/cjs/locales/en/address/street_suffix.js:1:311
      1  100.0%        LazyCompile: ~get /home/rdonaire/Desktop/backend/node_modules/@faker-js/faker/dist/cjs/locales/en/address/index.js:1:355
      1  100.0%          Function: ~<anonymous> /home/rdonaire/Desktop/backend/node_modules/@faker-js/faker/dist/cjs/locales/en/address/index.js:1:1
      1  100.0%            Function: ^Module._compile node:internal/modules/cjs/loader:1059:37
      1    1.4%      LazyCompile: ~get /home/rdonaire/Desktop/backend/node_modules/@faker-js/faker/dist/cjs/locales/de_CH/address/city.js:1:311
      1  100.0%        LazyCompile: ~get /home/rdonaire/Desktop/backend/node_modules/@faker-js/faker/dist/cjs/locales/de_CH/address/index.js:1:355
      1  100.0%          Function: ~<anonymous> /home/rdonaire/Desktop/backend/node_modules/@faker-js/faker/dist/cjs/locales/de_CH/address/index.js:1:1
      1  100.0%            Function: ^Module._compile node:internal/modules/cjs/loader:1059:37
      1    1.4%      LazyCompile: ~get /home/rdonaire/Desktop/backend/node_modules/@faker-js/faker/dist/cjs/locales/de_AT/address/state_abbr.js:1:311
      1  100.0%        LazyCompile: ~get /home/rdonaire/Desktop/backend/node_modules/@faker-js/faker/dist/cjs/locales/de_AT/address/index.js:1:355
      1  100.0%          Function: ~<anonymous> /home/rdonaire/Desktop/backend/node_modules/@faker-js/faker/dist/cjs/locales/de_AT/address/index.js:1:1
      1  100.0%            Function: ^Module._compile node:internal/modules/cjs/loader:1059:37
      1    1.4%      LazyCompile: ~connectionListenerInternal node:_http_server:448:36
      1  100.0%        Function: ^defaultTriggerAsyncIdScope node:internal/async_hooks:456:36
      1  100.0%          LazyCompile: ~connectionListener node:_http_server:442:28
      1  100.0%            Function: ^emit node:events:475:44
      1    1.4%      LazyCompile: ~c /home/rdonaire/Desktop/backend/node_modules/@faker-js/faker/dist/cjs/locales/ur/lorem/index.js:1:520
      1  100.0%        Function: ~<anonymous> /home/rdonaire/Desktop/backend/node_modules/@faker-js/faker/dist/cjs/locales/ur/lorem/index.js:1:1
      1  100.0%          LazyCompile: *Module._compile node:internal/modules/cjs/loader:1059:37
      1  100.0%            Function: ^Module._extensions..js node:internal/modules/cjs/loader:1114:37
      1    1.4%      LazyCompile: ~c /home/rdonaire/Desktop/backend/node_modules/@faker-js/faker/dist/cjs/locales/fr/address/street_suffix.js:1:375
      1  100.0%        Function: ~<anonymous> /home/rdonaire/Desktop/backend/node_modules/@faker-js/faker/dist/cjs/locales/fr/address/street_suffix.js:1:1
      1  100.0%          LazyCompile: *Module._compile node:internal/modules/cjs/loader:1059:37
      1  100.0%            Function: ^Module._extensions..js node:internal/modules/cjs/loader:1114:37
      1    1.4%      LazyCompile: ~anonymous /home/rdonaire/Desktop/backend/node_modules/handlebars/dist/cjs/handlebars/compiler/parser.js:549:49
      1  100.0%        LazyCompile: ~next /home/rdonaire/Desktop/backend/node_modules/handlebars/dist/cjs/handlebars/compiler/parser.js:478:32
      1  100.0%          LazyCompile: ~lex /home/rdonaire/Desktop/backend/node_modules/handlebars/dist/cjs/handlebars/compiler/parser.js:525:30
      1  100.0%            LazyCompile: ~lex /home/rdonaire/Desktop/backend/node_modules/handlebars/dist/cjs/handlebars/compiler/parser.js:295:25
      1    1.4%      LazyCompile: ~addIdGetter /home/rdonaire/Desktop/backend/node_modules/mongoose/lib/helpers/schema/idGetter.js:7:38
      1  100.0%        LazyCompile: ~_preCompile /home/rdonaire/Desktop/backend/node_modules/mongoose/lib/schema.js:2374:52
      1  100.0%          LazyCompile: ~compile /home/rdonaire/Desktop/backend/node_modules/mongoose/lib/model.js:4800:33
      1  100.0%            LazyCompile: ~Mongoose._model /home/rdonaire/Desktop/backend/node_modules/mongoose/lib/index.js:537:37
      1    1.4%      LazyCompile: ~addAddress node:internal/blocklist:60:13
      1  100.0%        Function: ~<anonymous> node:internal/modules/esm/fetch_module:1:1
      1  100.0%          Function: ^compileForInternalLoader node:internal/bootstrap/loaders:299:27
      1  100.0%            Function: ^nativeModuleRequire node:internal/bootstrap/loaders:332:29
      1    1.4%      LazyCompile: ~a /home/rdonaire/Desktop/backend/node_modules/@faker-js/faker/dist/cjs/locales/he/name/index.js:1:246
      1  100.0%        LazyCompile: ~o /home/rdonaire/Desktop/backend/node_modules/@faker-js/faker/dist/cjs/locales/he/name/index.js:1:419
      1  100.0%          Function: ~<anonymous> /home/rdonaire/Desktop/backend/node_modules/@faker-js/faker/dist/cjs/locales/he/name/index.js:1:1
      1  100.0%            LazyCompile: *Module._compile node:internal/modules/cjs/loader:1059:37
      1    1.4%      LazyCompile: ~TopologyDescription /home/rdonaire/Desktop/backend/node_modules/mongoose/node_modules/mongodb/lib/sdam/topology_description.js:29:16
      1  100.0%        LazyCompile: ~update /home/rdonaire/Desktop/backend/node_modules/mongoose/node_modules/mongodb/lib/sdam/topology_description.js:139:11
      1  100.0%          LazyCompile: ~serverUpdateHandler /home/rdonaire/Desktop/backend/node_modules/mongoose/node_modules/mongodb/lib/sdam/topology.js:372:24
      1  100.0%            LazyCompile: ~<anonymous> /home/rdonaire/Desktop/backend/node_modules/mongoose/node_modules/mongodb/lib/sdam/topology.js:535:53
      1    1.4%      LazyCompile: ~OkPacket.parse /home/rdonaire/Desktop/backend/node_modules/mysql/lib/protocol/packets/OkPacket.js:18:36
      1  100.0%        LazyCompile: ~Protocol._parsePacket /home/rdonaire/Desktop/backend/node_modules/mysql/lib/protocol/Protocol.js:242:43
      1  100.0%          LazyCompile: ~_parsePacket /home/rdonaire/Desktop/backend/node_modules/mysql/lib/protocol/Parser.js:419:54
      1  100.0%            LazyCompile: ~write /home/rdonaire/Desktop/backend/node_modules/mysql/lib/protocol/Parser.js:29:40
      1    1.4%      LazyCompile: ~N /home/rdonaire/Desktop/backend/node_modules/@faker-js/faker/dist/cjs/locales/en_GH/phone_number/index.js:1:520
      1  100.0%        Function: ~<anonymous> /home/rdonaire/Desktop/backend/node_modules/@faker-js/faker/dist/cjs/locales/en_GH/phone_number/index.js:1:1
      1  100.0%          Function: ^Module._compile node:internal/modules/cjs/loader:1059:37
      1  100.0%            Function: ^Module._extensions..js node:internal/modules/cjs/loader:1114:37
      1    1.4%      LazyCompile: ~Mongoose.createConnection /home/rdonaire/Desktop/backend/node_modules/mongoose/lib/index.js:275:47
      1  100.0%        LazyCompile: ~Mongoose /home/rdonaire/Desktop/backend/node_modules/mongoose/lib/index.js:61:18
      1  100.0%          Function: ~<anonymous> /home/rdonaire/Desktop/backend/node_modules/mongoose/lib/index.js:1:1
      1  100.0%            Function: ^Module._compile node:internal/modules/cjs/loader:1059:37
      1    1.4%      LazyCompile: ~<anonymous> /home/rdonaire/Desktop/backend/node_modules/mongodb/lib/sdam/topology_description.js:232:55
      1  100.0%        /usr/local/bin/node
      1  100.0%          LazyCompile: ~get hasDataBearingServers /home/rdonaire/Desktop/backend/node_modules/mongodb/lib/sdam/topology_description.js:231:30
      1  100.0%            LazyCompile: ~shouldCheckForSessionSupport /home/rdonaire/Desktop/backend/node_modules/mongodb/lib/sdam/topology.js:317:33
      1    1.4%      LazyCompile: ~<anonymous> /home/rdonaire/Desktop/backend/node_modules/mongodb/lib/cmap/connection.js:63:44
      1  100.0%        Function: ^emit node:events:475:44
      1  100.0%          LazyCompile: ~processIncomingData /home/rdonaire/Desktop/backend/node_modules/mongodb/lib/cmap/message_stream.js:84:29
      1  100.0%            LazyCompile: ~_write /home/rdonaire/Desktop/backend/node_modules/mongodb/lib/cmap/message_stream.js:31:11
      1    1.4%      Function: ~<anonymous> /home/rdonaire/Desktop/backend/node_modules/whatwg-url/lib/encoding.js:1:1
      1  100.0%        Function: ^Module._compile node:internal/modules/cjs/loader:1059:37
      1  100.0%          Function: ^Module._extensions..js node:internal/modules/cjs/loader:1114:37
      1  100.0%            Function: ^Module.load node:internal/modules/cjs/loader:969:33
      1    1.4%      Function: ~<anonymous> /home/rdonaire/Desktop/backend/node_modules/send/node_modules/debug/src/node.js:1:1
      1  100.0%        Function: ^Module._compile node:internal/modules/cjs/loader:1059:37
      1  100.0%          LazyCompile: ~Module._extensions..js node:internal/modules/cjs/loader:1114:37
      1  100.0%            Function: ^Module.load node:internal/modules/cjs/loader:969:33
      1    1.4%      Function: ~<anonymous> /home/rdonaire/Desktop/backend/node_modules/handlebars/dist/cjs/handlebars.runtime.js:1:1
      1  100.0%        Function: ^Module._compile node:internal/modules/cjs/loader:1059:37
      1  100.0%          Function: ^Module._extensions..js node:internal/modules/cjs/loader:1114:37
      1  100.0%            Function: ^Module.load node:internal/modules/cjs/loader:969:33
      1    1.4%      Function: ~<anonymous> /home/rdonaire/Desktop/backend/node_modules/@faker-js/faker/dist/cjs/locales/zu_ZA/phone_number/index.js:1:1
      1  100.0%        LazyCompile: *Module._compile node:internal/modules/cjs/loader:1059:37
      1  100.0%          Function: ^Module._extensions..js node:internal/modules/cjs/loader:1114:37
      1  100.0%            LazyCompile: *Module.load node:internal/modules/cjs/loader:969:33
      1    1.4%      Function: ~<anonymous> /home/rdonaire/Desktop/backend/node_modules/@faker-js/faker/dist/cjs/locales/ur/name/last_name.js:1:1
      1  100.0%        LazyCompile: *Module._compile node:internal/modules/cjs/loader:1059:37
      1  100.0%          Function: ^Module._extensions..js node:internal/modules/cjs/loader:1114:37
      1  100.0%            LazyCompile: *Module.load node:internal/modules/cjs/loader:969:33
      1    1.4%      Function: ~<anonymous> /home/rdonaire/Desktop/backend/node_modules/@faker-js/faker/dist/cjs/locales/ur/animal/bear.js:1:1
      1  100.0%        LazyCompile: *Module._compile node:internal/modules/cjs/loader:1059:37
      1  100.0%          Function: ^Module._extensions..js node:internal/modules/cjs/loader:1114:37
      1  100.0%            LazyCompile: *Module.load node:internal/modules/cjs/loader:969:33
      1    1.4%      Function: ~<anonymous> /home/rdonaire/Desktop/backend/node_modules/@faker-js/faker/dist/cjs/locales/sv/date/index.js:1:1
      1  100.0%        LazyCompile: *Module._compile node:internal/modules/cjs/loader:1059:37
      1  100.0%          Function: ^Module._extensions..js node:internal/modules/cjs/loader:1114:37
      1  100.0%            LazyCompile: *Module.load node:internal/modules/cjs/loader:969:33
      1    1.4%      Function: ~<anonymous> /home/rdonaire/Desktop/backend/node_modules/@faker-js/faker/dist/cjs/locales/pt_BR/name/binary_gender.js:1:1
      1  100.0%        LazyCompile: *Module._compile node:internal/modules/cjs/loader:1059:37
      1  100.0%          Function: ^Module._extensions..js node:internal/modules/cjs/loader:1114:37
      1  100.0%            LazyCompile: *Module.load node:internal/modules/cjs/loader:969:33
      1    1.4%      Function: ~<anonymous> /home/rdonaire/Desktop/backend/node_modules/@faker-js/faker/dist/cjs/locales/pl/address/secondary_address.js:1:1
      1  100.0%        LazyCompile: *Module._compile node:internal/modules/cjs/loader:1059:37
      1  100.0%          Function: ^Module._extensions..js node:internal/modules/cjs/loader:1114:37
      1  100.0%            LazyCompile: *Module.load node:internal/modules/cjs/loader:969:33
      1    1.4%      Function: ~<anonymous> /home/rdonaire/Desktop/backend/node_modules/@faker-js/faker/dist/cjs/locales/ne/internet/domain_suffix.js:1:1
      1  100.0%        LazyCompile: *Module._compile node:internal/modules/cjs/loader:1059:37
      1  100.0%          Function: ^Module._extensions..js node:internal/modules/cjs/loader:1114:37
      1  100.0%            LazyCompile: *Module.load node:internal/modules/cjs/loader:969:33
      1    1.4%      Function: ~<anonymous> /home/rdonaire/Desktop/backend/node_modules/@faker-js/faker/dist/cjs/locales/ko/address/state.js:1:1
      1  100.0%        LazyCompile: *Module._compile node:internal/modules/cjs/loader:1059:37
      1  100.0%          Function: ^Module._extensions..js node:internal/modules/cjs/loader:1114:37
      1  100.0%            Function: ^Module.load node:internal/modules/cjs/loader:969:33
      1    1.4%      Function: ~<anonymous> /home/rdonaire/Desktop/backend/node_modules/@faker-js/faker/dist/cjs/locales/es_MX/cell_phone/index.js:1:1
      1  100.0%        Function: ^Module._compile node:internal/modules/cjs/loader:1059:37
      1  100.0%          Function: ^Module._extensions..js node:internal/modules/cjs/loader:1114:37
      1  100.0%            Function: ^Module.load node:internal/modules/cjs/loader:969:33
      1    1.4%      Function: ~<anonymous> /home/rdonaire/Desktop/backend/node_modules/@faker-js/faker/dist/cjs/locales/en_AU/address/state.js:1:1
      1  100.0%        Function: ^Module._compile node:internal/modules/cjs/loader:1059:37
      1  100.0%          Function: ^Module._extensions..js node:internal/modules/cjs/loader:1114:37
      1  100.0%            Function: ^Module.load node:internal/modules/cjs/loader:969:33
     71   49.0%    LazyCompile: *compileFunction node:vm:308:25
     71  100.0%      LazyCompile: *Module._compile node:internal/modules/cjs/loader:1059:37
     71  100.0%        Function: ^Module._extensions..js node:internal/modules/cjs/loader:1114:37
     41   57.7%          LazyCompile: *Module.load node:internal/modules/cjs/loader:969:33
     32   78.0%            LazyCompile: *Module._load node:internal/modules/cjs/loader:757:24
      9   22.0%            Function: ^Module._load node:internal/modules/cjs/loader:757:24
     30   42.3%          Function: ^Module.load node:internal/modules/cjs/loader:969:33
     30  100.0%            Function: ^Module._load node:internal/modules/cjs/loader:757:24

    137    1.9%  epoll_pwait@@GLIBC_2.6

